url,title,genre,Release Date,tags,total_reviews,positive_reviews,negative_reviews,price
https://store.steampowered.com/app/257750/Bloody_Trapland/,Bloody Trapland,"['Action', ' Adventure', ' Casual', ' Indie']","27 Oct, 2013","['Online Co-Op', 'Local Co-Op', 'Singleplayer', 'Multiplayer', 'Precision Platformer', 'Adventure', 'Difficult', 'Co-op Campaign', 'Controller', '2D Platformer', 'Puzzle Platformer', 'Action-Adventure', 'Platformer', 'Arcade', '2D', 'PvP', 'Cute', '4 Player Local', 'Funny', 'Casual']",3762,3101,661,199
https://store.steampowered.com/app/90200/Farming_Simulator_2011/,Farming Simulator 2011,['Simulation'],"29 Oct, 2010","['Simulation', 'Farming Sim', 'Agriculture', 'Multiplayer', 'Farming', 'Open World', 'Singleplayer']",672,599,73,299
https://store.steampowered.com/app/1232580/Knock_on_the_Coffin_Lid/,Knock on the Coffin Lid,"['Indie', ' RPG', ' Strategy', ' Early Access']","8 Apr, 2020","['RPG', 'Indie', 'Strategy', 'Early Access', 'Card Game', 'Deckbuilding', 'Card Battler', 'Roguelike', 'Roguelite', 'Turn-Based', 'Replay Value', 'Singleplayer', 'Difficult', '2D', 'Great Soundtrack', 'Atmospheric', 'Perma Death', 'Story Rich', 'Roguelike Deckbuilder']",458,395,63,569
https://store.steampowered.com/app/299400/XING_The_Land_Beyond/,XING: The Land Beyond,"['Adventure', ' Indie']","21 Sep, 2017","['Adventure', 'Indie', 'VR', 'Puzzle', 'Relaxing', 'Atmospheric', 'Singleplayer', 'Story Rich', 'Great Soundtrack']",273,247,26,565
https://store.steampowered.com/app/925950/Here_Comes_Niko/,Here Comes Niko!,"['Action', ' Adventure', ' Indie']","3 Aug, 2021","['Cute', 'Relaxing', '3D Platformer', 'Singleplayer', 'Exploration', 'Action', 'Collectathon', 'Colorful', 'Adventure', 'Cartoony', 'Stylized', 'Platformer', 'Indie', '3D', 'Third Person', 'Fishing', 'LGBTQ+', 'Psychological Horror', 'Female Protagonist']",628,577,51,569
https://store.steampowered.com/app/587580/Nature_Treks_VR/,Nature Treks VR,"['Indie', ' Simulation']","4 May, 2017","['Simulation', 'Indie', 'VR', 'Nature', 'Relaxing']",269,227,42,369
https://store.steampowered.com/app/37600/Windosill/,Windosill,"['Adventure', ' Casual', ' Indie']","26 May, 2009","['Casual', 'Point & Click', 'Indie', 'Short', 'Puzzle', 'Adventure', 'Family Friendly', 'Surreal', 'Atmospheric', 'Singleplayer', 'Cute', 'Beautiful', 'Relaxing']",1062,971,91,125
https://store.steampowered.com/app/630610/Disneyland_Adventures/,Disneyland Adventures,['Adventure'],"14 Sep, 2018","['Adventure', 'Family Friendly', 'Fantasy', 'Cartoony', 'Singleplayer', 'Open World', 'Casual', 'Cartoon', 'Cute', 'Third Person', 'Co-op', 'Action', 'Anime', 'Female Protagonist']",424,384,40,529
https://store.steampowered.com/app/1146230/DungeonTop/,DungeonTop,"['Indie', ' Strategy']","21 Jun, 2020","['Roguelike Deckbuilder', 'Card Battler', 'Card Game', 'Deckbuilding', 'Roguelike', 'Roguelite', 'Turn-Based', 'Tactical RPG', 'Strategy RPG', 'Turn-Based Strategy', 'Dungeon Crawler', 'Procedural Generation', 'Turn-Based Combat', 'Tabletop', 'RPG', 'Strategy', '2D', 'PvE', 'Fantasy', 'Loot']",476,403,73,
https://store.steampowered.com/app/965890/Dishonest/,我是渣男-Dishonest,"['Adventure', ' Indie']","27 Jul, 2019","['Adventure', 'Indie', 'Visual Novel', 'Anime', 'Free to Play']",263,239,24,Free
https://store.steampowered.com/app/1371750/TMinus_30/,T-Minus 30,"['Simulation', ' Strategy']","26 Aug, 2021","['City Builder', 'Strategy', 'Simulation', 'Base Building', 'Colony Sim', 'Management', 'Time Management', 'Procedural Generation', '2.5D', 'Isometric', 'Destruction', 'Economy', 'Resource Management', 'Singleplayer']",130,121,9,349
https://store.steampowered.com/app/251870/Go_Go_Nippon_My_First_Trip_to_Japan/,Go! Go! Nippon! ~My First Trip to Japan~,['Adventure'],"30 Sep, 2011","['Anime', 'Visual Novel', 'Adventure', 'Cute', 'Nudity', 'Casual', 'Dating Sim', 'Singleplayer', 'Romance', 'Story Rich', 'Mature', '2D', 'Sexual Content', 'Hentai', 'Funny', 'Multiple Endings']",3096,2681,415,369
https://store.steampowered.com/app/1794680/Vampire_Survivors/,Vampire Survivors,"['Action', ' Casual', ' Indie', ' RPG', ' Early Access']","17 Dec, 2021","['Action Roguelike', 'Pixel Graphics', 'Bullet Hell', 'Casual', '2D', 'Action', 'Indie', 'Roguelite', 'RPG', 'Singleplayer', 'Vampire', 'Action RPG', 'Controller', 'Arcade', 'Early Access', 'Score Attack', 'Dark Fantasy', 'Retro', 'Roguelike', '1980s']",98913,97858,1055,125
https://store.steampowered.com/app/239350/Spelunky/,Spelunky,['Indie'],"8 Aug, 2013","['Action Roguelike', 'Roguelike', 'Platformer', 'Indie', 'Difficult', '2D', 'Local Co-Op', 'Replay Value', 'Procedural Generation', 'Addictive', 'Roguelite', 'Action', 'Perma Death', 'Singleplayer', 'Adventure', 'Co-op', 'Local Multiplayer', 'Great Soundtrack', 'Controller', 'Side Scroller']",14800,13659,1141,479
https://store.steampowered.com/app/438080/Surfingers/,Surfingers,"['Action', ' Casual', ' Indie']","27 Jan, 2016","['Casual', 'Indie', 'Action', 'Platformer']",579,459,120,119
https://store.steampowered.com/app/589760/Revhead/,Revhead,"['Action', ' Adventure', ' Casual', ' Indie', ' Racing', ' Simulation', ' Sports', ' Strategy']","9 Mar, 2017","['Automobile Sim', 'Simulation', 'Building', 'Racing', 'Sports', 'Indie', 'Singleplayer', 'Strategy', 'Driving', 'Management', 'Open World', 'Sandbox', 'First-Person', 'Anime', 'Realistic', 'Logic', 'Crafting', 'Memes', 'Physics', 'Choices Matter']",460,394,66,529
https://store.steampowered.com/app/1082930/The_Signifier_Directors_Cut/,The Signifier Director's Cut,"['Adventure', ' Indie']","15 Oct, 2020","['Psychological Horror', 'Thriller', 'Investigation', 'Multiple Endings', 'Dark', 'Surreal', 'Emotional', 'Choices Matter', 'Walking Simulator', 'Indie', 'Atmospheric', 'Story Rich', 'Sexual Content', 'Mystery', 'Exploration', 'First-Person', 'Adventure', 'Singleplayer', 'Nudity', 'Psychological']",195,166,29,
https://store.steampowered.com/app/339440/Critical_Annihilation/,Critical Annihilation,"['Action', ' Indie', ' Early Access']","12 Feb, 2016","['Action', 'Indie', 'Early Access', ""Shoot 'Em Up"", 'Voxel', 'Great Soundtrack', 'Destruction']",205,181,24,219
https://store.steampowered.com/app/752910/Cookies_vs_Claus/,Cookies vs. Claus,"['Action', ' Casual', ' Indie', ' Early Access']","3 Dec, 2017","['Action', 'Indie', 'Casual', 'Early Access', 'Multiplayer', 'Funny']",232,196,36,125
https://store.steampowered.com/app/773790/Ostriv/,Ostriv,"['Indie', ' Simulation', ' Strategy', ' Early Access']","19 Mar, 2020","['Simulation', 'Strategy', 'Management', 'Economy', 'City Builder', 'Indie', 'Building', 'Early Access', 'Resource Management', 'Historical', 'Base Building', 'Singleplayer', 'Colony Sim', 'Medieval', 'Relaxing', 'Replay Value', 'Realistic', '3D', 'Top-Down', 'Agriculture']",2890,2688,202,569
https://store.steampowered.com/app/814540/Changed/,Changed,"['Adventure', ' Indie', ' RPG']","4 Apr, 2018","['Cute', 'Difficult', 'Adventure', 'Sexual Content', 'Puzzle', 'Singleplayer', 'Indie', 'Psychological Horror', 'Pixel Graphics', 'Story Rich', 'Great Soundtrack', 'RPG', 'RPGMaker', '2D', 'Horror', 'Survival Horror', 'Choices Matter', 'Action', 'LGBTQ+', 'Anime']",9085,8225,860,219
https://store.steampowered.com/app/1057640/Onirism/,Onirism,"['Action', ' Adventure', ' Indie', ' Early Access']","26 Apr, 2019","['Cute', 'Funny', 'Adventure', 'Action', 'Indie', 'Early Access', 'Female Protagonist', '3D Platformer', 'Third-Person Shooter', 'Local Co-Op', 'Colorful', 'Family Friendly']",234,212,22,499
https://store.steampowered.com/app/1162070/__Nyakoris_Rabbit_Doll/,喵可莉的兔玩偶 - Nyakori's Rabbit Doll,['Indie'],"2 Feb, 2020","['Indie', 'RPG', 'Adventure', 'Horror', 'RPGMaker', 'Cute', 'Anime', 'Puzzle', 'Female Protagonist', 'Multiple Endings', 'Drama', 'Mystery', 'JRPG', 'Touch-Friendly']",819,788,31,125
https://store.steampowered.com/app/1282730/Loop_Hero/,Loop Hero,"['Indie', ' RPG', ' Strategy']","4 Mar, 2021","['Tactical', 'Choices Matter', 'Deckbuilding', 'Roguelike', 'Indie', 'Pixel Graphics', 'Roguelite', 'Card Game', 'Strategy RPG', 'Resource Management', '2D', 'Dark Fantasy', 'Old School', 'Story Rich', 'RPG', 'Fantasy', 'Time Management', 'Minimalist', 'Turn-Based Tactics', 'Adventure']",28156,26413,1743,499
https://store.steampowered.com/app/867180/Tilesweeper/,Tilesweeper,['Casual'],"23 Aug, 2018","['Casual', 'Puzzle', 'Destruction', 'Classic', 'Atmospheric', 'Medieval', 'Physics', 'Stylized', 'Replay Value']",281,243,38,208
https://store.steampowered.com/app/352700/Subspace_Continuum/,Subspace Continuum,"['Action', ' Casual', ' Free to Play', ' Massively Multiplayer']","3 Jul, 2015","['Free to Play', 'Massively Multiplayer', 'Action', 'Casual', 'Space', 'Multiplayer', '2D']",541,476,65,Free
https://store.steampowered.com/app/1289810/Siralim_Ultimate/,Siralim Ultimate,"['Indie', ' RPG']","3 Dec, 2021","['RPG', 'Indie', 'Creature Collector', 'Pixel Graphics', 'Dungeon Crawler', 'Turn-Based', 'Procedural Generation', 'Fantasy', '2D', 'Retro', 'Roguelite', 'Roguelike']",1231,1173,58,529
https://store.steampowered.com/app/370060/Coffee_Shop_Tycoon/,Coffee Shop Tycoon,"['Casual', ' Indie', ' Simulation', ' Strategy', ' Early Access']","5 Dec, 2016","['Simulation', 'Management', 'Casual', 'Strategy', 'Indie', 'Early Access']",453,389,64,299
https://store.steampowered.com/app/1090440/Kelipot/,Kelipot,"['Action', ' Indie']","3 Nov, 2020","['Action Roguelike', 'Action', 'Indie', 'Platformer', 'Adventure', 'Drama', 'Hand-drawn', '2D', 'Cute', 'Singleplayer', 'Story Rich', 'Difficult', 'Roguelite', 'Multiple Endings', 'Bullet Hell', 'Roguelike', 'Metroidvania', 'Early Access']",713,601,112,439
https://store.steampowered.com/app/312980/Graviteam_Tactics_MiusFront/,Graviteam Tactics: Mius-Front,"['Simulation', ' Strategy']","4 Mar, 2016","['Simulation', 'Strategy', 'World War II', 'Wargame', 'Tanks', 'Military', 'RTS', 'Realistic', 'Singleplayer', 'War', 'Historical', 'Atmospheric', 'Difficult', 'Real Time Tactics', 'Replay Value', 'Tactical']",736,652,84,759
https://store.steampowered.com/app/1063190/Flowering_Across_the_Hakugyokurou/,绽于枝垂樱下~Flowering Across the Hakugyokurou,"['Indie', ' RPG']","12 Jul, 2019","['RPG', 'Indie', 'RPGMaker', 'Female Protagonist', 'LGBTQ+', 'Visual Novel', 'Faith', 'Anime']",125,121,4,42
https://store.steampowered.com/app/824270/KovaaKs/,KovaaK's,"['Action', ' Indie', ' Simulation']","3 Apr, 2018","['Action', 'Shooter', 'Simulation', 'FPS', 'Indie', 'First-Person', 'Software Training', 'Singleplayer', 'Multiplayer', 'Controller', 'Third-Person Shooter']",24461,22729,1732,459
https://store.steampowered.com/app/1295510/DRAGON_QUEST_XI_S_Echoes_of_an_Elusive_Age__Definitive_Edition/,DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition,"['Adventure', ' RPG']","4 Dec, 2020","['JRPG', 'RPG', 'Turn-Based Combat', 'Party-Based RPG', 'Story Rich', 'Dragons', 'Funny', '3D', 'Adventure', '2D', 'Fantasy', 'Singleplayer', 'Colorful', 'Action', 'Third Person', 'Anime', 'Crafting', 'Character Customization', 'Open World', 'Cartoony']",5391,5109,282,
https://store.steampowered.com/app/45700/Devil_May_Cry_4/,Devil May Cry 4,"['Action', ' Adventure']","8 Jul, 2008","['Action', 'Hack and Slash', 'Character Action Game', 'Adventure', 'Great Soundtrack', 'Stylized', 'Spectacle fighter', 'Singleplayer', 'Third Person', ""Beat 'em up"", 'Controller', 'Difficult', 'Demons', 'Fantasy', 'Atmospheric', 'Story Rich', 'RPG']",1995,1820,175,1
https://store.steampowered.com/app/961660/Nowhere_Patrol/,Nowhere Patrol,"['Action', ' Indie']","5 Nov, 2018","['Action', 'Indie', 'Difficult', 'Bullet Hell', 'Platformer', '2D', ""Shoot 'Em Up"", 'Boss Rush', 'Pixel Graphics']",155,150,5,199
https://store.steampowered.com/app/506870/Unexplored/,Unexplored,"['Action', ' Adventure', ' Indie', ' RPG']","22 Feb, 2017","['Roguelite', 'Action Roguelike', 'RPG', 'Indie', 'Adventure', 'Action', 'Procedural Generation', 'Dungeon Crawler', 'Perma Death', 'Replay Value', 'Action RPG', 'Great Soundtrack', 'Top-Down', '2D', 'Roguelike', 'Singleplayer']",646,571,75,369
https://store.steampowered.com/app/1281270/Fatum_Betula/,Fatum Betula,"['Adventure', ' Casual', ' Indie']","20 Jun, 2020","['Adventure', 'Indie', 'Casual', 'Retro', 'Atmospheric', 'Open World', 'First-Person', 'Puzzle', 'Horror', 'Psychological Horror', 'Surreal']",240,228,12,219
https://store.steampowered.com/app/345090/Ancient_Planet_Tower_Defense/,Ancient Planet Tower Defense,"['Casual', ' Indie', ' Strategy']","3 Feb, 2015","['Tower Defense', 'Strategy', 'Casual', 'Indie', 'Isometric', 'Atmospheric', 'Comedy', 'Difficult', 'Singleplayer']",861,714,147,199
https://store.steampowered.com/app/252750/MouseCraft/,MouseCraft,"['Action', ' Adventure', ' Casual', ' Indie', ' Strategy']","8 Jul, 2014","['Indie', 'Casual', 'Strategy', 'Adventure', 'Puzzle', 'Action', 'Level Editor', 'Lemmings', 'Funny', 'Cute', 'Family Friendly']",272,245,27,350
https://store.steampowered.com/app/844040/RUSH/,RUSH,"['Action', ' Racing', ' Simulation', ' Sports']","13 Jul, 2018","['Simulation', 'Racing', 'Sports', 'Action', 'Flight', 'VR', 'Multiplayer', 'Atmospheric', 'First-Person', 'Online Co-Op', 'Singleplayer', 'Exploration', 'Replay Value', 'Score Attack', 'Adventure', 'Indie']",186,156,30,529
https://store.steampowered.com/app/852340/King_Rabbit__Puzzle/,King Rabbit - Puzzle,"['Action', ' Adventure', ' Casual', ' Free to Play', ' Indie']","25 Jan, 2019","['Precision Platformer', 'Sokoban', '2D Platformer', 'Puzzle Platformer', 'Creature Collector', 'Puzzle', 'Sandbox', 'Difficult', 'Platformer', 'Character Customization', '2D', 'Cute', '2.5D', 'Third Person', 'LEGO', 'Relaxing', 'Nonlinear', 'Casual', 'Cartoony', 'Minimalist']",322,299,23,Free
https://store.steampowered.com/app/643960/Cursed_Treasure_2/,Cursed Treasure 2,"['Indie', ' Strategy']","25 Jul, 2017","['Strategy', 'Indie', 'Tower Defense', '2D', 'Real-Time', 'RTS', 'Singleplayer', 'Real-Time with Pause', 'Top-Down', 'Fantasy', 'Replay Value', 'Resource Management', 'Cult Classic']",368,317,51,259
https://store.steampowered.com/app/1454430/Arc_Apellago/,Arc Apellago,"['Action', ' Free to Play']","5 Oct, 2020","['Action', '2D Platformer', 'Platformer', '2D', 'Colorful', 'Fantasy', 'Free to Play', 'Assassin', 'Atmospheric', 'Combat', 'Singleplayer']",317,280,37,Free
https://store.steampowered.com/app/734920/MEANDERS/,MEANDERS,"['Action', ' Adventure', ' Casual', ' Indie']","7 Feb, 2018","['Casual', 'Puzzle', '3D Platformer', 'Parkour', 'Indie', 'Adventure', 'First-Person', 'Action', 'Atmospheric', 'Colorful', 'Puzzle Platformer', 'Funny', 'Relaxing', 'Great Soundtrack', 'Singleplayer', 'Controller', 'Short', 'Platformer', 'Replay Value', 'Difficult']",402,375,27,125
https://store.steampowered.com/app/1025440/Fantasy_General_II/,Fantasy General II,['Strategy'],"5 Sep, 2019","['Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Tactical', 'Turn-Based Tactics', 'Turn-Based Combat', 'Singleplayer', 'Wargame', 'Grand Strategy', '4X', 'Hex Grid', 'Dark Fantasy', 'Replay Value', 'Military', 'Multiplayer', 'War', 'Great Soundtrack', 'Resource Management', 'Management']",964,802,162,899
https://store.steampowered.com/app/1594400/GAI_Stops_Auto_Right_Version_Simulator/,GAI Stops Auto: Right Version Simulator,"['Action', ' Adventure', ' Casual', ' Indie', ' RPG', ' Simulation']","4 Jun, 2021","['Simulation', 'Funny', 'Comedy', 'Memes', 'Open World', 'Story Rich', 'Action', 'Third Person', 'Automobile Sim', 'Conversation', 'Indie', '3D', 'CRPG', 'RPG', 'Modern', 'Choose Your Own Adventure', 'Life Sim', 'Casual', 'Adventure', 'Singleplayer']",241,211,30,125
https://store.steampowered.com/app/280560/Danmaku_Unlimited_2/,Danmaku Unlimited 2,"['Action', ' Indie']","18 Mar, 2014","['Bullet Hell', ""Shoot 'Em Up"", 'Indie', 'Action', 'Arcade', 'Great Soundtrack', 'Shooter', '2D']",428,401,27,259
https://store.steampowered.com/app/1100160/Touhou_Seirensen__Undefined_Fantastic_Object/,Touhou Seirensen ~ Undefined Fantastic Object.,"['Action', ' Indie']","15 Aug, 2009","['Indie', 'Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Female Protagonist', 'Faith', 'Singleplayer', '2D', 'Great Soundtrack', 'Difficult', 'Anime']",174,171,3,459
https://store.steampowered.com/app/458470/Grim_Legends_3_The_Dark_City/,Grim Legends 3: The Dark City,"['Adventure', ' Casual']","2 Jun, 2016","['Hidden Object', 'Casual', 'Adventure', 'Point & Click', 'Female Protagonist', 'Fantasy', 'Family Friendly', 'Puzzle', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Horror', '2D', 'Colorful', 'Relaxing', 'Violent', 'Mystery', 'Short', 'Great Soundtrack', 'Visual Novel']",641,593,48,369
https://store.steampowered.com/app/461170/Bucket_Detective/,Bucket Detective,"['Adventure', ' Indie']","16 Feb, 2017","['Adventure', 'Indie', 'Story Rich', 'First-Person', 'Horror', 'Walking Simulator']",244,210,34,165
https://store.steampowered.com/app/344740/CRYPTARK/,CRYPTARK,"['Action', ' Adventure', ' Indie', ' Strategy']","20 Jun, 2017","['Action', 'Action Roguelike', 'Indie', 'Strategy', 'Adventure', 'Roguelite', 'Twin Stick Shooter', 'Space', 'Mechs', '2D', 'Roguelike', 'Sci-fi', 'Great Soundtrack', 'Bullet Hell', 'Difficult', 'Shooter']",939,796,143,479
https://store.steampowered.com/app/1335830/Lens_Island/,Len's Island,"['Action', ' Adventure', ' Indie', ' Early Access']","26 Nov, 2021","['Early Access', 'Open World', 'Base Building', 'Crafting', 'Farming Sim', 'Open World Survival Craft', 'Dungeon Crawler', 'Loot', 'Exploration', 'Relaxing', 'Combat', '3D', 'Adventure', 'Action', 'Indie', 'Top-Down', 'Nature', 'Stylized', 'Cinematic', 'Atmospheric']",1550,1404,146,569
https://store.steampowered.com/app/951670/Precipice/,Precipice,"['Indie', ' Simulation', ' Strategy']","1 May, 2019","['Strategy', 'Indie', 'Simulation', 'Political Sim', 'Cold War', 'Alternate History', 'Politics', 'Diplomacy', 'Tactical', 'Singleplayer', 'Historical', 'War', 'Multiplayer', 'Great Soundtrack', '4X', 'Board Game', 'Turn-Based Strategy', 'Wargame', 'Military']",276,226,50,299
https://store.steampowered.com/app/565720/Pretty_Girls_Panic/,Pretty Girls Panic!,['Casual'],"20 Dec, 2016","['Casual', 'Anime', 'Sexual Content', 'Arcade', 'Puzzle', 'Singleplayer', 'Mature', 'Action', '2D', 'Nudity', 'Visual Novel', '2D Platformer', 'Puzzle Platformer', 'Comedy', 'Funny', 'Psychological Horror', 'Score Attack', 'Indie', 'Fast-Paced', 'Replay Value']",385,319,66,119
https://store.steampowered.com/app/1414800/Wet_steps/,Wet steps,['Indie'],"2 Dec, 2020","['Adventure', 'Visual Novel', '2D', 'Dating Sim', 'Horror', 'Anime', 'Cute', 'Comedy', 'Demons', 'Fantasy', 'Funny', 'Mythology', 'Mystery', 'Romance', 'Supernatural', 'Choices Matter', 'Multiple Endings', 'Narration', 'Nonlinear', 'Text-Based']",198,182,16,85
https://store.steampowered.com/app/1005870/HYPERFIGHT/,HYPERFIGHT,"['Action', ' Free to Play', ' Indie']","7 Mar, 2019","['Free to Play', 'Action', 'Indie', 'Fighting', 'Pixel Graphics', 'Multiplayer', '2D Fighter', '2D', 'Local Multiplayer', 'PvP', 'Casual', 'Fast-Paced', 'Competitive', 'Old School']",795,715,80,Free
https://store.steampowered.com/app/22330/The_Elder_Scrolls_IV_Oblivion_Game_of_the_Year_Edition/,The Elder Scrolls IV: Oblivion® Game of the Year Edition,['RPG'],"11 Sep, 2007","['RPG', 'Open World', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Adventure', 'Exploration', 'Great Soundtrack', 'Magic', 'Action', 'Character Customization', 'Story Rich', 'Atmospheric', 'Sandbox', 'Medieval', 'Classic', 'Action RPG', 'Third Person', 'Dark Fantasy']",36010,34420,1590,565
https://store.steampowered.com/app/1767320/_/,그레텔과 윈슬로의 별장,"['Adventure', ' Casual', ' Free to Play', ' Indie', ' RPG']","19 Jan, 2022","['Adventure', 'Puzzle', 'Point & Click', 'Exploration', 'Puzzle Platformer', '2D', 'Horror', 'Free to Play', 'Cute', 'Cartoony', 'Magic', 'Mystery', 'Indie', 'Casual', 'RPG', 'Dark', 'Story Rich', 'Text-Based', 'Singleplayer']",140,126,14,Free
https://store.steampowered.com/app/311720/Sproggiwood/,Sproggiwood,"['Indie', ' RPG', ' Strategy']","24 Oct, 2014","['Turn-Based', 'Grid-Based Movement', 'Procedural Generation', 'Traditional Roguelike', 'Roguelike', 'RPG', 'Indie', 'Strategy', 'Cute', 'Turn-Based Combat', 'Tactical', 'Turn-Based Tactics', 'Fantasy', 'Great Soundtrack', 'Perma Death', 'Loot', 'Replay Value', 'Turn-Based Strategy', 'Tactical RPG', 'Story Rich']",544,443,101,479
https://store.steampowered.com/app/1444090/Colorful_Colore/,Colorful Colore,"['Casual', ' Indie', ' Strategy']","24 Oct, 2020","['Strategy', 'Casual', 'Arcade', '2D', '2D Platformer', 'Indie', 'Pixel Graphics', 'Singleplayer', 'Logic', 'Puzzle', 'Turn-Based Strategy']",133,130,3,125
https://store.steampowered.com/app/1901200/FPS_Game_Dev_Test/,FPS Game: Dev Test,"['Action', ' Free to Play', ' Indie']","26 Feb, 2022","['Action', 'Shooter', 'FPS', 'Multiplayer', 'Third-Person Shooter', 'Free to Play', 'Singleplayer', 'Indie']",599,496,103,Free
https://store.steampowered.com/app/315460/Dig_or_Die/,Dig or Die,"['Action', ' Indie', ' RPG', ' Strategy']","10 Jul, 2018","['Survival', 'Open World Survival Craft', 'Sandbox', 'Crafting', '2D', 'Open World', 'Indie', 'Strategy', 'Action', 'Multiplayer', 'Tower Defense', 'Building', 'Base Building', 'Physics', 'Co-op', 'Pixel Graphics', 'Singleplayer', 'RPG', 'Early Access', 'Adventure']",3850,3491,359,399
https://store.steampowered.com/app/670750/0N_0W/,0°N 0°W,"['Adventure', ' Casual', ' Indie']","1 Mar, 2018","['Adventure', 'Indie', 'Casual', 'Walking Simulator', 'Psychedelic', 'Surreal', 'Atmospheric', 'Abstract', 'Exploration', 'Relaxing', 'Singleplayer', 'Experimental', 'First-Person', 'Great Soundtrack', 'Open World', 'Parkour', 'Cute', 'Beautiful', 'Music', 'Short']",252,220,32,199
https://store.steampowered.com/app/431700/Age_of_Fear_3_The_Legend/,Age of Fear 3: The Legend,"['Indie', ' RPG', ' Strategy']","1 Sep, 2017","['Tactical RPG', 'Turn-Based Tactics', 'Perma Death', 'Difficult', 'Strategy RPG', 'Turn-Based Strategy', 'Tabletop', 'RPG', '2D', 'Strategy', 'Top-Down', 'Open World', 'Story Rich', 'Turn-Based Combat', 'Dark Fantasy', 'Fantasy', 'Medieval', 'Tactical', 'Zombies', 'Old School']",163,153,10,699
https://store.steampowered.com/app/409380/Among_the_Heavens/,Among the Heavens,"['Casual', ' Simulation']","6 Nov, 2015","['Casual', 'Simulation', 'Time Management', 'Match 3', 'Singleplayer', 'Indie', 'Puzzle', 'Cute', 'Family Friendly', 'Adventure', 'Point & Click']",279,236,43,169
https://store.steampowered.com/app/1879380/Paper_Bride_2_Zangling_Village/,Paper Bride 2 Zangling Village,"['Adventure', ' Casual', ' Indie', ' RPG']","5 May, 2022","['Puzzle', 'Horror', 'Drama', 'Thriller', 'RPG', 'Mystery', 'Supernatural', 'Atmospheric', 'Interactive Fiction', 'Word Game', 'Visual Novel', 'Immersive Sim', '2D', 'Adventure', 'Hand-drawn', 'Casual', 'First-Person', 'Detective', 'Story Rich', 'Cinematic']",397,366,31,349
https://store.steampowered.com/app/397740/Hylics/,Hylics,"['Indie', ' RPG']","2 Oct, 2015","['Surreal', 'Indie', 'RPG', 'Abstract', 'RPGMaker', 'Great Soundtrack', 'Psychedelic', 'Atmospheric', 'Singleplayer', 'JRPG', 'Pixel Graphics', 'Adventure']",2752,2694,58,169
https://store.steampowered.com/app/487430/KARAKARA/,KARAKARA,"['Casual', ' Indie']","27 Jun, 2016","['Visual Novel', 'Anime', 'Sexual Content', 'Nudity', 'Cute', 'Casual', 'Indie', 'Post-apocalyptic', 'Singleplayer', 'Linear', 'Crowdfunded', 'Hentai', 'Kickstarter', 'Episodic', 'Mature']",1774,1615,159,369
https://store.steampowered.com/app/1703340/The_Stanley_Parable_Ultra_Deluxe/,The Stanley Parable: Ultra Deluxe,"['Adventure', ' Casual', ' Indie']","27 Apr, 2022","['Multiple Endings', 'Comedy', 'Walking Simulator', 'Choices Matter', 'First-Person', 'Singleplayer', 'Narration', 'Funny', '3D', 'Exploration', 'Adventure', 'Casual', 'Story Rich', 'Psychological Horror', 'Emotional', 'Mystery', 'Atmospheric', 'Horror', 'Game Development', 'Dark Humor']",11697,10986,711,569
https://store.steampowered.com/app/306550/Runers/,Runers,"['Indie', ' RPG']","2 Sep, 2014","['RPG', 'Indie', 'Roguelite', 'Magic', 'Roguelike', 'Top-Down', 'Action']",273,224,49,369
https://store.steampowered.com/app/793680/Fission_Superstar_X/,Fission Superstar X,"['Action', ' Indie', ' RPG']","21 May, 2019","['Action Roguelike', 'Roguelite', 'Indie', 'Difficult', 'Action', 'Great Soundtrack', 'Funny', 'RPG', 'Space', '2D', 'Retro', 'Replay Value', 'Sci-fi', 'Singleplayer', 'Perma Death', 'Colorful', 'Villain Protagonist', ""Shoot 'Em Up""]",134,115,19,459
https://store.steampowered.com/app/1202310/Sakura_Succubus/,Sakura Succubus,"['Casual', ' Simulation']","31 Mar, 2020","['Simulation', 'Casual', 'Sexual Content', 'Nudity', 'Mature', 'Anime', 'Visual Novel', 'Hentai', 'Dating Sim', 'Psychological Horror', 'Singleplayer']",446,369,77,349
https://store.steampowered.com/app/238010/Deus_Ex_Human_Revolution__Directors_Cut/,Deus Ex: Human Revolution - Director's Cut,"['Action', ' RPG']","25 Oct, 2013","['Cyberpunk', 'Stealth', 'RPG', 'Sci-fi', 'FPS', 'Action', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Transhumanism', 'Dystopian ', 'First-Person', 'Atmospheric', 'Adventure', 'Inventory Management', 'Immersive', 'Shooter', 'Futuristic', 'Immersive Sim', 'Replay Value']",24078,22188,1890,565
